code,time,mkt,code,K,S,T,CorP,date,rf,IV,sabr,delta,diff,signal,position
510050P2112A03700,2021-05-07 10:30:00,0.3939,510050P2112A03700,3.7,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.2538106178352406,0.22283387819954528,-0.573599182436787,0.030976739635695333,-1,0.0
510050P2105M04000,2021-05-07 10:30:00,0.5479999999999999,510050P2105M04000,4.0,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.37082067948321745,0.2464371407566652,-0.9545900216578926,0.12438353872655225,-1,0.0
510050P2112A03000,2021-05-07 10:30:00,0.0579,510050P2112A03000,3.0,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.2218129640611563,0.21163182738403122,-0.1669361980279389,0.010181136677125086,0,0.0
510050C2105M03100,2021-05-07 10:30:00,0.3524,510050C2105M03100,3.1,3.453146129,0.051587301587301584,1,2021-05-07,0.02,0.16310140997145237,0.17311085726136738,0.9984548434821913,-0.010009447289915013,0,0.0
510050C2105M03500,2021-05-07 10:30:00,0.0351,510050C2105M03500,3.5,3.453146129,0.051587301587301584,1,2021-05-07,0.02,0.17148720679365523,0.17817905139489237,0.3820683491749318,-0.006691844601237146,0,0.0
510050P2112A03800,2021-05-07 10:30:00,0.4663,510050P2112A03800,3.8,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.25945383597201666,0.23853271973009385,-0.6210315683779478,0.020921116241922805,-1,0.0
510050C2109M03700,2021-05-07 10:30:00,0.0727,510050C2109M03700,3.7,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.18208633382757755,0.2153427973082859,0.31056138742938133,-0.03325646348070835,1,14.120153732499352
510050C2109M04200,2021-05-07 10:30:00,0.0164,510050C2109M04200,4.2,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.21226130193704543,0.2879406703759384,0.083892345777766,-0.07567936843889297,1,52.271449716016406
510050P2106M04300,2021-05-07 10:30:00,0.8551,510050P2106M04300,4.3,3.453146129,0.12698412698412698,0,2021-05-07,0.02,0.42118254653788345,0.2885580891009947,-0.9145590714440458,0.13262445743688878,-1,0.0
510050P2112A03300,2021-05-07 10:30:00,0.1555,510050P2112A03300,3.3,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.22884812428622403,0.18351210654706773,-0.34052521616531384,0.0453360177391563,-1,0.0
510050C2105M03900,2021-05-07 10:30:00,0.001,510050C2105M03900,3.9,3.453146129,0.051587301587301584,1,2021-05-07,0.02,0.2420504149395903,0.23279156839901302,0.01510789790266794,0.009258846540577292,0,0.0
510050C2109M03500,2021-05-07 10:30:00,0.1366,510050C2109M03500,3.5,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.17294879900278648,0.1878375928260559,0.4988747734338492,-0.014888793823269408,0,0.0
510050C2105M03200,2021-05-07 10:30:00,0.256,510050C2105M03200,3.2,3.453146129,0.051587301587301584,1,2021-05-07,0.02,0.11845181339750825,0.16574394727606045,0.9980223169153507,-0.0472921338785522,1,4.393864204795226
510050P2106M04400,2021-05-07 10:30:00,0.9616,510050P2106M04400,4.4,3.453146129,0.12698412698412698,0,2021-05-07,0.02,0.4878723947857484,0.30061121568785004,-0.9018705522936631,0.18726117909789836,-1,0.0
510050C2109M04000,2021-05-07 10:30:00,0.0281,510050C2109M04000,4.0,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.19805170138275927,0.260029983814926,0.13871066103530383,-0.061978282432166715,1,31.61382478571757
510050P2109M04300,2021-05-07 10:30:00,0.89,510050P2109M04300,4.3,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.35868839386529383,0.3011625947985606,-0.8027690932106608,0.05752579906673322,-1,0.0
510050C2105M03400,2021-05-07 10:30:00,0.0845,510050C2105M03400,3.4,3.453146129,0.051587301587301584,1,2021-05-07,0.02,0.16523169904077542,0.16847809430989868,0.6770793509478737,-0.0032463952691232645,0,0.0
510050P2109M03400,2021-05-07 10:30:00,0.1477,510050P2109M03400,3.4,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.2206718522730584,0.17852777048621696,-0.4059917855317239,0.04214408178684145,-1,0.0
510050P2109M03900,2021-05-07 10:30:00,0.4979,510050P2109M03900,3.9,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.2588495783641071,0.24538421386823786,-0.738516043760447,0.013465364495869242,0,0.0
510050P2105M03900,2021-05-07 10:30:00,0.4454,510050P2105M03900,3.9,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.27948867245494313,0.23279156839901302,-0.9691890997246408,0.04669710405593011,-1,0.0
510050C2106M04100,2021-05-07 10:30:00,0.0027,510050C2106M04100,4.1,3.453146129,0.12698412698412698,1,2021-05-07,0.02,0.23739771566968337,0.2630794242351792,0.025154024077173535,-0.025681708565495842,1,174.33292265393672
510050P2105M03300,2021-05-07 10:30:00,0.0092,510050P2105M03300,3.3,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.18228379080784507,0.16392030292232668,-0.12687169644844476,0.018363487885518393,0,0.0
510050C2112A03100,2021-05-07 10:30:00,0.4051,510050C2112A03100,3.1,3.453146129,0.6150793650793651,1,2021-05-07,0.02,0.11873617623761766,0.19808655119342766,0.909420098459625,-0.07935037495581,1,4.821945920602328
510050P2105M03100,2021-05-07 10:30:00,0.0013,510050P2105M03100,3.1,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.2342339840168899,0.17311085726136738,-0.019047254311299833,0.06112312675552253,-1,0.0
510050C2109M03400,2021-05-07 10:30:00,0.1799,510050C2109M03400,3.4,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.16388462871860662,0.17852777048621696,0.610024630068486,-0.014643141767610335,0,0.0
510050P2109M03500,2021-05-07 10:30:00,0.2016,510050P2109M03500,3.5,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.22548935176586585,0.1878375928260559,-0.4894939780085753,0.03765175893980996,-1,0.0
510050C2109M04300,2021-05-07 10:30:00,0.013000000000000001,510050C2109M04300,4.3,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.22010036572163363,0.3011625947985606,0.0668560774122096,-0.08106222907692698,1,65.59126265879776
510050P2109M04400,2021-05-07 10:30:00,0.9601,510050P2109M04400,4.4,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.32677217731825,0.31390685524279943,-0.8576595224161135,0.012865322075450547,0,0.0
510050P2109M03000,2021-05-07 10:30:00,0.0281,510050P2109M03000,3.0,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.21590264172043425,0.1999306431608209,-0.11813797858667296,0.015971998559613343,0,0.0
510050P2105M03500,2021-05-07 10:30:00,0.0817,510050P2105M03500,3.5,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.18266980672519184,0.17817905139489237,-0.6099629158922721,0.004490755330299467,0,0.0
510050P2109M03200,2021-05-07 10:30:00,0.0701,510050P2109M03200,3.2,3.453146129,0.37698412698412703,0,2021-05-07,0.02,0.21563715694861835,0.17851682595598578,-0.24253007235195256,0.037120330992632566,-1,0.0
510050P2112A03200,2021-05-07 10:30:00,0.1164,510050P2112A03200,3.2,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.22667817123360198,0.18808777361892684,-0.2788213957842204,0.03859039761467514,-1,0.0
510050P2105M03000,2021-05-07 10:30:00,0.001,510050P2105M03000,3.0,3.453146129,0.051587301587301584,0,2021-05-07,0.02,0.2831174641715521,0.1842682657637754,-0.012681526069471039,0.0988491984077767,-1,0.0
510050C2109M03300,2021-05-07 10:30:00,0.2356,510050C2109M03300,3.3,3.453146129,0.37698412698412703,1,2021-05-07,0.02,0.15463147898723806,0.17514129914291796,0.7273052139400638,-0.020509820155679898,1,6.029345658234938
510050P2112A03900,2021-05-07 10:30:00,0.5404,510050P2112A03900,3.9,3.453146129,0.6150793650793651,0,2021-05-07,0.02,0.26273429112077457,0.25422448044626966,-0.6656189722308221,0.008509810674504903,0,0.0
510050C2109M03000,2021-05-07 10:30:00,0.4574,510050C2109M03000,3.0,3.453146129,0.37698412698412703,1,2021-05-07,0.02,,0.1999306431608209,,,0,0.0
510050C2109M03100,2021-05-07 11:00:00,0.371,510050C2109M03100,3.1,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.05100985676776747,0.18680750560264528,0.9998843792526932,-0.13579764883487783,1,4.557206514615704
510050P2105M03800,2021-05-07 11:00:00,0.3473,510050P2105M03800,3.8,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.22652082530421888,0.2186972370036877,-0.9660791392713175,0.007823588300531176,0,0.0
510050P2112A03600,2021-05-07 11:00:00,0.3215,510050P2112A03600,3.6,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.24284081194490093,0.207613728227377,-0.5247010455970702,0.03522708371752392,-1,0.0
510050C2105M03700,2021-05-07 11:00:00,0.0037,510050C2105M03700,3.7,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.19033719252274847,0.20453731592751134,0.05875435729113748,-0.014200123404762871,0,0.0
510050C2105M04000,2021-05-07 11:00:00,0.0008,510050C2105M04000,4.0,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.27772091533906207,0.2463450239061475,0.01095224518015923,0.03137589143291458,-1,-100.0
510050C2106M04200,2021-05-07 11:00:00,0.0026,510050C2106M04200,4.2,3.451111837,0.12698412698412698,1,2021-05-07,0.02,0.2643673457533738,0.27595129158900733,0.02218464041839636,-0.011583945835633547,0,0.0
510050C2109M03900,2021-05-07 11:00:00,0.0382,510050C2109M03900,3.9,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.19286478418268294,0.24528256991233352,0.18147908814846936,-0.052417785729650584,1,25.108565694715196
510050P2105M03300,2021-05-07 11:00:00,0.009000000000000001,510050P2105M03300,3.3,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.1794740423597118,0.16352440943146057,-0.12629680445027325,0.015949632928251217,0,0.0
510050C2112A03600,2021-05-07 11:00:00,0.1459,510050C2112A03600,3.6,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.1769858090588481,0.207613728227377,0.44185558810327363,-0.030627919168528916,1,10.312599251155861
510050P2112A03900,2021-05-07 11:00:00,0.5424,510050P2112A03900,3.9,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.26338934598250296,0.2541160038355963,-0.6660832178902085,0.009273342146906671,0,0.0
510050C2109M03300,2021-05-07 11:00:00,0.2324,510050C2109M03300,3.3,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.15218823003673712,0.17469114761487517,0.7279325613345077,-0.02250291757813805,1,6.259755160064775
510050P2109M03200,2021-05-07 11:00:00,0.0696,510050P2109M03200,3.2,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.2141381599909362,0.17797778886452917,-0.24269210792480767,0.03616037112640702,-1,0.0
510050C2109M04300,2021-05-07 11:00:00,0.0131,510050C2109M04300,4.3,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.22095924238570142,0.3010499528666976,0.06711717901170344,-0.0800907104809962,1,67.89140536133513
510050P2109M04300,2021-05-07 11:00:00,0.89,510050P2109M04300,4.3,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.35589461559587976,0.3010499528666976,-0.8058370479747204,0.05484466272918215,-1,0.0
510050P2109M03500,2021-05-07 11:00:00,0.2058,510050P2109M03500,3.5,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.2292787825228266,0.18760656006749704,-0.4904167854828322,0.04167222245532956,-1,0.0
510050C2105M03000,2021-05-07 11:00:00,0.4548,510050C2105M03000,3.0,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.26354087108515806,0.1837041887528342,0.9915172683582683,0.07983668233232386,-1,-100.0
510050P2109M03700,2021-05-07 11:00:00,0.3418,510050P2109M03700,3.7,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.2447644649841463,0.2152157736772018,-0.6323398051358412,0.029548691306944513,-1,0.0
510050C2105M03600,2021-05-07 11:00:00,0.0121,510050C2105M03600,3.6,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.18145672923187092,0.19065944732163537,0.1637427995535254,-0.009202718089764444,0,0.0
510050C2109M03600,2021-05-07 11:00:00,0.1,510050C2109M03600,3.6,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.1782848898289419,0.20060799182705863,0.3965673502437201,-0.02232310199811674,1,11.490304494791198
510050P2106M04200,2021-05-07 11:00:00,0.7451,510050P2106M04200,4.2,3.451111837,0.12698412698412698,0,2021-05-07,0.02,0.3113673101528332,0.27595129158900733,-0.9546397384448155,0.03541601856382587,-1,0.0
510050P2112A03300,2021-05-07 11:00:00,0.1561,510050P2112A03300,3.3,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.22875356926938412,0.18302124345003792,-0.3416951351197195,0.04573232581934619,-1,0.0
510050C2112A03500,2021-05-07 11:00:00,0.1815,510050C2112A03500,3.5,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.1708751625791269,0.1944907014171949,0.5214671699670006,-0.023615538838067995,1,8.738190761426472
510050P2105M03700,2021-05-07 11:00:00,0.2496,510050P2105M03700,3.7,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.19886705626133974,0.20453731592751134,-0.9327097349116993,-0.005670259666171601,0,0.0
510050C2106M04400,2021-05-07 11:00:00,0.002,510050C2106M04400,4.4,3.451111837,0.12698412698412698,1,2021-05-07,0.02,0.30504889735532564,0.30049926609053135,0.015507719998692273,0.004549631264794296,0,0.0
510050C2105M03800,2021-05-07 11:00:00,0.0017,510050C2105M03800,3.8,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.21481244744927863,0.2186972370036877,0.026907797411471236,-0.003884789554409074,0,0.0
510050C2109M03700,2021-05-07 11:00:00,0.0717,510050C2109M03700,3.7,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.18159011143803505,0.2152157736772018,0.30811491358062465,-0.03362566223916674,1,14.788896629635238
510050P2109M03900,2021-05-07 11:00:00,0.4979,510050P2109M03900,3.9,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.2566583548070241,0.24528256991233352,-0.741934645432557,0.011375784894690572,0,0.0
510050C2109M03000,2021-05-07 11:00:00,0.4506,510050C2109M03000,3.0,3.451111837,0.37698412698412703,1,2021-05-07,0.02,,0.19932062408296164,,,0,0.0
510050P2112A03500,2021-05-07 11:00:00,0.2565,510050P2112A03500,3.5,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2348393783257241,0.1944907014171949,-0.46712218806638095,0.040348676908529196,-1,0.0
510050P2112A03800,2021-05-07 11:00:00,0.466,510050P2112A03800,3.8,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2579323958347798,0.23841520983367445,-0.6232846368321597,0.01951718600110533,0,0.0
510050P2106M04100,2021-05-07 11:00:00,0.6577,510050P2106M04100,4.1,3.451111837,0.12698412698412698,0,2021-05-07,0.02,0.35248033630128117,0.26298281826073877,-0.901240866555223,0.0894975180405424,-1,0.0
510050C2112A03900,2021-05-07 11:00:00,0.0705,510050C2112A03900,3.9,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.18752953828063637,0.2541160038355963,0.2500790711897761,-0.06658646555495992,1,18.22095541747654
510050P2112A03700,2021-05-07 11:00:00,0.3883,510050P2112A03700,3.7,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2474242162072253,0.22269489107471555,-0.5786512549026821,0.02472932513250975,-1,0.0
510050C2112A03800,2021-05-07 11:00:00,0.0891,510050C2112A03800,3.8,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.18299229402378656,0.23841520983367445,0.30377750611173115,-0.055422915809887896,1,15.000056012431937
510050C2109M03800,2021-05-07 11:00:00,0.0522,510050C2109M03800,3.8,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.18708140235066356,0.23029300475227277,0.23720097564631581,-0.043211602401609206,1,19.21020600601238
510050C2112A03300,2021-05-07 11:00:00,0.2743,510050C2112A03300,3.3,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.15326316879489266,0.18302124345003792,0.7036541147945592,-0.029758074655145267,1,6.47573788198941
510050P2106M04300,2021-05-07 11:00:00,0.8551,510050P2106M04300,4.3,3.451111837,0.12698412698412698,0,2021-05-07,0.02,0.411192976303082,0.28845194947445296,-0.9207697440210405,0.12274102682862903,-1,0.0
510050P2105M03900,2021-05-07 11:00:00,0.4477,510050P2105M03900,3.9,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.28537747866678953,0.23269915241641434,-0.9669841063728629,0.05267832625037519,-1,0.0
510050P2109M04000,2021-05-07 11:00:00,0.595,510050P2109M04000,4.0,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.28274803758136574,0.25992950767128703,-0.7642262804974491,0.02281852991007871,-1,0.0
510050C2106M04300,2021-05-07 11:00:00,0.0025,510050C2106M04300,4.3,3.451111837,0.12698412698412698,1,2021-05-07,0.02,0.28925638824007777,0.28845194947445296,0.019824845775793222,0.0008044387656248042,0,0.0
510050C2105M03200,2021-05-07 11:00:00,0.2563,510050C2105M03200,3.2,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.18510679534062113,0.16525708923802318,0.9672936827611461,0.019849706102597953,0,0.0
510050C2112A03700,2021-05-07 11:00:00,0.1125,510050C2112A03700,3.7,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.17819867090556837,0.22269489107471555,0.36678834118554104,-0.04449622016914717,1,12.423185514197796
510050C2109M03400,2021-05-07 11:00:00,0.1805,510050C2109M03400,3.4,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.16614189521668027,0.17819399338414446,0.6068764604021573,-0.012052098167464192,0,0.0
510050P2112A03100,2021-05-07 11:00:00,0.0831,510050P2112A03100,3.1,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2227483506009952,0.19746375869353155,-0.2200730570969749,0.025284591907463655,-1,0.0
510050C2105M03900,2021-05-07 11:00:00,0.0009,510050C2105M03900,3.9,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.23960276934203809,0.23269915241641434,0.01387592344926383,0.006903616925623746,0,0.0
510050P2109M04200,2021-05-07 11:00:00,0.7745,510050P2109M04200,4.2,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.30335968468792585,0.2878335228278919,-0.8214140022054275,0.015526161860033971,0,0.0
510050P2112A03400,2021-05-07 11:00:00,0.2021,510050P2112A03400,3.4,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2309387143240006,0.18552308020224897,-0.40483101600448235,0.04541563412175162,-1,0.0
510050P2109M03400,2021-05-07 11:00:00,0.1476,510050P2109M03400,3.4,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.21954411698563225,0.17819399338414446,-0.40748320687871176,0.04135012360148779,-1,0.0
510050C2112A03100,2021-05-07 11:00:00,0.39799999999999996,510050C2112A03100,3.1,3.451111837,0.6150793650793651,1,2021-05-07,0.02,0.10571153887258229,0.19746375869353155,0.9310948787572978,-0.09175221982094926,1,4.89389396392611
510050P2109M03000,2021-05-07 11:00:00,0.0283,510050P2109M03000,3.0,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.2158047969116929,0.19932062408296164,-0.11892536311129498,0.01648417282873127,0,0.0
510050C2109M03200,2021-05-07 11:00:00,0.3014,510050C2109M03200,3.2,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.1419728064383091,0.17797778886452917,0.8405514758128665,-0.03600498242622008,1,5.421059552106853
510050C2109M03500,2021-05-07 11:00:00,0.1364,510050C2109M03500,3.5,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.17391010828078785,0.18760656006749704,0.49691418258274467,-0.013696451786709196,0,0.0
510050P2105M03200,2021-05-07 11:00:00,0.0027,510050P2105M03200,3.2,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.1978218065772552,0.16525708923802318,-0.042101747971859615,0.032564717339232024,-1,0.0
510050C2105M03500,2021-05-07 11:00:00,0.0342,510050C2105M03500,3.5,3.451111837,0.051587301587301584,1,2021-05-07,0.02,0.17105488845713807,0.1779817894510002,0.37597188468953235,-0.006926900993862145,0,0.0
510050P2105M03600,2021-05-07 11:00:00,0.1584,510050P2105M03600,3.6,3.451111837,0.051587301587301584,0,2021-05-07,0.02,0.18717500721531868,0.19065944732163537,-0.8284346047565749,-0.003484440106316683,0,0.0
510050P2109M04100,2021-05-07 11:00:00,0.7051,510050P2109M04100,4.1,3.451111837,0.37698412698412703,0,2021-05-07,0.02,0.32709225204140685,0.27412563559412617,-0.7642153253859263,0.05296661644728068,-1,0.0
510050P2112A03000,2021-05-07 11:00:00,0.0593,510050P2112A03000,3.0,3.451111837,0.6150793650793651,0,2021-05-07,0.02,0.2233688953271278,0.210988341713634,-0.1691664999346547,0.0123805536134938,0,0.0
510050C2109M04200,2021-05-07 11:00:00,0.0166,510050C2109M04200,4.2,3.451111837,0.37698412698412703,1,2021-05-07,0.02,0.2133951652115649,0.2878335228278919,0.08443695200011403,-0.07443835761632697,1,53.965467713551504
